Facility Name,Address 1,Address 2,Address 3,City,State,Zip Code,Phone,Fax,,,,
Warsaw Health System LLC DBA Lutheran Kosciusko Hospital,2101 East DuBois Dr.,,,Warsaw,IN,46580,574372-7601,574372-5879,,,,
Warsaw Women's Center, P.C.,1275 Provident Dr.,,,Warsaw,IN,46580,574269-4026,574269-7444,,,
Washakie Medical Center-Radiology Department,400 S 15th Street,,,Worland,WY,82401,307347-5744,307347-6966,,,,
Washington County Hospital,705 South Grand,,,Nashville,IL,62263,618327-2323,618327-2331,,,,
Washington County Hospital,304 East Third St,,,Washington,KS,66968,785325-2211115,785325-3149,,,,
Washington County Hospital and Clinics,400 East Polk Street,,,Washington,IA,52353,319863-3964,319863-3978,,,,
Washington County Hospital and Nursing Home,14600 St Stephens Ave,,,Chatom,AL,36518,251847-4284,251847-6349,,,,
Washington County Memorial Hospital,300 Health Way,,,Potosi,MO,63664,573438-5451204,573438-1866,,,,
Washington County Regional Medical Center,610 Sparta Rd.,,,Sandersville,GA,31082,478240-21353,478240-2387,,,,
Washington Health System Peters Township,4198 Washington road,suite201,,McMurray,PA,15317,724223-3313,724250-6023,,,,
Washington Health System Women's Center,80 Landings Drive,Suite 201,,Washington,PA,15301,724223-3313,724250-6023,,,,
Washington Hospital,2500 Mowry Avenue,,,Fremont,CA,94538,510608-6103,510608-1387,,,,
Washington Hospital Center,110 Irving St. NW Ste. 1300,Center for Breast Health,,Washington,DC,20010,202877-9729,202877-9338,,,,
Washington Radiology,3022 Williams Dr, Ste 204,,,Fairfax,VA,22031,703680-88001502,703573-2318,,,
Washington Radiology,12505 Park Potomac Ave Ste  120,,,Potomac,MD,20854,703280-9800,240223-4701,,,,
Washington Radiology,1005 N Glebe Road,Suite 110,,Arlington,VA,22201-4751,703698-88001539,703573-2318,,,,
Washington Radiology Associates,21351 Ridgetop Circle,Suite 100,,Sterling,VA,20166,571434-01401901,571434-0144,,,,
Washington Radiology Associates,10215 Fernwood Road, Suite 103,,,Bethesda,MD,20817,301564-10531723,301493-8522,,,
Washington Radiology Associates P.C.,2141 K Street NW, Ste. 200,,,Washington,DC,20037,703280-9800,202223-0021,,,
Washington Radiology Associates P.C.,4445 Willard Ave Ste 200,,,Chevy Chase,MD,20815,703280-9800,301907-7414,,,,
Washington Radiology- Germantown,20410 Observation Drive,Suite 203,,Germantown,MD,20876,301298-1426,301960-8111,,,,
Washington Regional Medical Center,958 US Highway 64 East,,,Plymouth,NC,27962,252793-7655,252793-7740,,,,
Watauga Medical Center Outpatient Imaging and Lab Ctr,1200 State Farm Road,,,Boone,NC,28607,828268-9037,828266-2488,,,,
Waterbury Hospital,64 Robbins Street,Radiology Department,,Waterbury,CT,6708,203573-7124,203573-6731,,,,
Watertown Regional Medical Center, Center for Women's Health,128 Hospital Dr.,,,Watertown,WI,53098,920262-4825,920206-3066,,,
Watson Clinic LLP  Highlands,2300 County Road 540A,,,Lakeland,FL,33812,863680-7755,863616-2478,,,,
Watson Clinic LLP Women's Center,1400 Lakeland Hills Blvd,,,Lakeland,FL,33805-5000,863680-77553,863616-2478,,,,
Watsonville Community Hospital,75 Nielson St,,,Watsonville,CA,95076-1359,831761-56261,831763-6057,,,,
Watts Health Care Corporation,10300 S. Compton Avenue,,,Los Angeles,CA,90002,323564-43313341,323357-9477,,,,
Wave Imaging Lakewood Open,3715 South Street,,,Long Beach,CA,90805,562602-0700,562420-9883,,,,
Wave Imaging Signal Hill,2708 E. Willow St.,,,Signal Hill,CA,90755,562216-5120,562733-5880,,,,
Waverly Health Center,312 9th St SW,,,Waverly,IA,50677,319352-4926,319352-4828,,,,
Wayne County Hospital,166 Hospital St,,,Monticello,KY,42633,606340-3236,606340-3294,,,,
Wayne County Hospital,417 S. East Street,PO Box 305,,Corydon,IA,50060,641872-5237,641872-3097,,,,
Wayne General Hospital,950 Matthew Dr.,,,Waynesboro,MS,39367,601735-7109,601735-7183,,,,
Wayne Healthcare,835 Sweitzer St,,,Greenville,OH,45331,937548-11416940,937569-6920,,,,
Wayne Medical Center,103 JV Mangubat Dr,Highway 64 E,,Waynesboro,TN,38485,931722-54112060,931722-2015,,,,
Wayne Memorial Hospital,865 South First Street,,,Jesup,GA,31545,912530-3197,912530-3160,,,,
Wayne Memorial Hospital,601 Park St.,Dept. of Radiology - Mammography Section,,Honesdale,PA,18431,570251-6689,570253-7336,,,,
Wayne Memorial Hospital, Inc.,2700 Wayne Memorial Drive,,,Goldsboro,NC,27534,919731-6013,919587-4255,,,
Wayne Radiologists, P.A.,2700 Medical Office Place,,,Goldsboro,NC,27534,919734-18665325,919736-1804,,,
Wayne Radiology Center,516 Hamburg Turnpike Suite 6,,,Wayne,NJ,7470,973720-0050,888455-2577,,,,
WCF - Delaney Park OB/GYN,1116 Lucerne Terrace,,,Orlando,FL,32806,407316-8550,689219-6326,,,,
WCF Lifetime OB-GYN,10909 W. Linebaugh Avenue,Suite 104,,Tampa,FL,33626,813920-1808,813616-1749,,,,
WCF OB-GYN Oviedo,1115 Wellness Way,,,Oviedo,FL,32765,407644-5371,407901-7474,,,,
Weatherford Regional Hospital,3701 E Main,,,Weatherford,OK,73096,580772-5551735,580774-4776,,,,
Weeks Medical Center,173 Middle St.,,,Lancaster,NH,3584,603788-5011,603788-5062,,,,
Weill Cornell Imaging at New York Presbyterian,425 E 61st St., Fl. 9,,,New York,NY,10065,212746-6000,212821-0671,,,
Weill Cornell Imaging at New York-Presbyterian,53 Beekman Street,,,New York,NY,10038,212746-6000,646962-0122,,,,
Weill Cornell Imaging at NewYork-Presbyterian,28-25 Jackson Avenue,2nd Floor,,Long Island City,NY,11101,347978-4113,646962-0122,,,,
Weinstein Imaging Associates,1910 Cochran Road,Manor Oak Two, Ste. 740,,Pittsburgh,PA,15220,412440-6999,412440-6998,,,
Weinstein Imaging Associates,5500 Corporate Dr Ste. 100,,,Pittsburgh,PA,15237,412630-2649,412630-2676,,,,
Weinstein Imaging Associates, P.C.,5850 Centre Avenue,,,Pittsburgh,PA,15206,412441-1161,412441-9880,,,
Weirton Medical Center,651 Colliers Way,Suite 207,,Weirton,WV,26062,304797-6008,304797-6601,,,,
Weiss Memorial Hospital,4646 N. Marine Dr,,,Chicago,IL,60640,773564-7777,773564-5152,,,,
Welch Community Hospital,454 McDowell St.,,,Welch,WV,24801,304436-8610,304436-4749,,,,
Welch Rd. Imaging,401 Burgess Dr. Suite D,,,Menlo Park,CA,94025,650323-1343,650323-1352,,,,
Welia Health,301 S. Hwy 65,,,Mora,MN,55051,320225-3447,320225-3458,,,,
Welia Health,1425 N Main St,,,Pine City,MN,55063,320225-34473448,320225-3458,,,,
Wellington Mammography,10115 Forest Hill Blvd.,Suite 301,,WELLINGTON,FL,33414,561408-1665,561423-0675,,,,
Wellmont Bristol Regional Medical Center Leonard Breast cent,1 Medical Park Dr.,,,Bristol,TN,37620,423844-4585,423844-5609,,,,
Wellspace Health,777 12th Street, Suite 250,,,Sacramento,CA,95814,916313-8442,916313-8452,,,
Wellspan Adams Health Center,40 V Twin Dr, Ste. 110,,,Gettysburg,PA,17325,717338-3280,717338-3276,,,
WellSpan Good Samaritan Hospital,4th and Walnut St.,,,Lebanon,PA,17042,717270-3845,717270-7648,,,,
Wellspan Good Samaritan Hospital Ambulatory Services Center,1400 S. Forge Rd,Ste 2,,Palmyra,PA,17078,717832-0960,717832-0971,,,,
Wellspan Greencastle Health Center,24 Antrim Commons Drive,,,Greencastle,PA,17225,717267-7149,717765-5083,,,,
Wellspan GSH Outpatient Radiology Center,805 Helen Drive,,,Lebanon,PA,17042,717273-9345,717274-7518,,,,
Wellspan Hayshire Health Center,2775 N. George St.,,,York,PA,17402,717851-1901,717812-3829,,,,
Wellspan Health & Surgery Center,1227 Baltimore St,,,Hanover,PA,17331,717338-3281,717338-3276,,,,
Wellspan Mobile Mammography - Mobile,55 Monument Road,,,York,PA,17403,717815-1901,717812-3717,,,,
Wellspan Rhonda Brake Shreiner Women's Center,12 St. Paul Drive,,,Chambersburg,PA,17201,717217-6750,717217-6959,,,,
WellSpan Shippensburg Health,46 Walnut Bottom Road,,,Shippensburg,PA,17257,717530-5333,717262-4563,,,,
Wellspan Washington Street Health Center,450 S Washington St,PO Box 3786,,Gettysburg,PA,17325,717338-3281,717338-3276,,,,
Wellspan Waynesboro Hospital,501 E Main St.,,,Waynesboro,PA,17268,717765-34042,717765-3495,,,,
Wellspring Breast Care Center UUH at Community General,4900 Broad Road,,,Syracuse,NY,13215,315464-2588,315492-5299,,,,
Wellstar -Vinings Health Park-Imaging,4441 Atlanta Rd, SE,,,Smyrna,GA,30080,470956-0378,678842-5518,,,
WellStar Acworth Health Park Mammography - Kennestone,4550 Cobb Pwy. NW, Ste. 109,,,Acworth,GA,30101,678581-5900,770529-1374,,,
Wellstar Cherokee Health Park,1120 Wellstar Way,Suite 104,,Holly Springs,GA,30114,678581-5900,678494-2628,,,,
WellStar Cobb Hospital Mammography,3950 Austell Rd.,,,Austell,GA,30106,678581-5900,770732-7288,,,,
Wellstar Douglas Hospital,8954 Hospital Drive,Radiology Department,,Douglasville,GA,30134,470644-6601,470644-6610,,,,
Wellstar East Cobb Health Park Mammography,3747 Roswell Rd NE,Suite 102,,Marietta,GA,30062,470956-8770,678560-5936,,,,
Wellstar Kennestone at Towne Lake Medical Imaging,120 Stonebridge Pkwy., Ste 300,,,Woodstock,GA,30189,470956-0895,678494-3542,,,
WellStar Kennestone OP Womens Imaging Ctr,699 Church St Ste 100,,,Marietta,GA,30060,678581-5900,770999-2712,,,,
Wellstar Mammography at The Breast Center,702 Canton Rd.,,,Marietta,GA,30060,470793-0060,770427-0618,,,,
Wellstar North Fulton Avalon Health Park Imaging Center,2450 Old Milton Parkway Suite 101,,,Alpharetta,GA,30009,470267-0295,770999-2701,,,,
Wellstar Outpatient Imaging and Specialty Care at CampCreek,3890 Redwine Rd. Ste 104,,,Atlanta,GA,30331,404629-4700,404629-4727,,,,
WellStar Paulding Imaging Center,144 Bill Carruth Pkwy,,,Hiram,GA,30141,678581-5900,770443-7717,,,,
Wellstar Spalding Regional Medical Center,601 South 8th St.,Mammography Department,,Griffin,GA,30224,678688-5969,678688-2404,,,,
WellStar West Georgia Medical Center Women's Health Center,1420 Vernon Rd,,,LaGrange,GA,30240,706845-3000,706884-5183,,,,
WellStar Windy Hill Hospital,2540 Windy Hill Rd,,,Marietta,GA,30067,770644-1173,770644-1175,,,,
Wendover OB/GYN and Infertility, Inc,1908 Lendew St.,,,Greensboro,NC,27408,336273-2833,877526-1334,,,
Wentworth Douglass Hospital Women's Life Imaging Portsmouth,67 Corporate Dr,Building A,,Portsmouth,NH,3801,603742-6673318,603742-6757,,,,
Wentworth Douglass Hospital Women's Life Imaging Somersworth,200 Route 108, Suite 3,,,Somersworth,NH,3878,603742-6673318,603742-6757,,,
WENTWORTH HEALTH PARTNERS Garrrison Women's Health,770 Central Ave,,,Dover,NH,3820,603742-0101315,603743-3171,,,,
Weslaco Advanced Medical Imaging, LLC,2616 Cornerstone Blvd,,,Edinburg,TX,78539,956994-1752,956994-8745,,,
Wesley Medical Center,550 N Hillside Avenue,,,Wichita,KS,67214,316962-2900,316962-7814,,,,
West Ann Arbor Health Center,380 Parkland Plaza,Radiology,,Ann Arbor,MI,48103,734936-4500,734615-8327,,,,
West Augusta OB/GYN,1126 Medical Center Drive,,,Augusta,GA,30909,706863-5082,706863-4082,,,,
West Boca Diagnostic Imaging Center,7070 West Palmetto Park Road,,,Boca Raton,FL,33433,561417-7920,561417-7425,,,,
West Calcasieu Cameron Hospital,701 Cypress Street,,,Sulphur,LA,70663-2509,337527-4256,337527-4393,,,,
West Carroll Memorial Hospital,706 Ross St,,,Oak Grove,LA,71263,318428-6147,318428-8945,,,,
West Chester Hospital,7700 University Dr,,,West Chester,OH,45069,513584-7465,513298-8950,,,,
West County Health Center,13601 San Pablo Ave.,,,San Pablo,CA,94806,510231-9494,510231-9493,,,,
West Feliciana Parish Hospital,5266 Commerce Street,,,St. Francisville,LA,70775,225635-3811,225784-3499,,,,
West Hernando Diagnostic Center,3315 Commercial Way,,,Spring Hill,FL,34606,352688-5860,352688-4347,,,,
West Hernando Womens Imaging Center,4655 Keysville Ave,,,Spring Hill,FL,34608,352610-4394,352610-4397,,,,
West Hills Hospital & Medical Center/Women's Diagn. Ctr.,7325 Medical Center Dr. Ste 106,,,West Hills,CA,91307,855500-6674,818227-6768,,,,
West Hills Open MRI and Imaging Center,890 Beaver Grade Road,,,Coraopolis,PA,15108,412269-9995,412269-9525,,,,
West Holt Memorial Hospital,406 W Neely St.,,,Atkinson,NE,68713,402925-28111998,402925-5230,,,,
West Kendall OBGYN,8200 SW 117th Ave.,suite 304,,Miami,FL,33183,305203-1446,561423-0675,,,,
West Open MRI & Radiology Services,975 Ave. Hostos, Mayaguez Mall Ste. 2220,,,Mayaguez,PR,00680-1257,787806-2900,787806-2226,,,
West Park Hospital,707 Sheridan Avenue,,,Cody,WY,82414,307578-2857,307578-2880,,,,
West Penn Hospital,4815 Liberty Ave. Ste. 143,,,Pittsburgh,PA,15224,412578-1000,412578-5246,,,,
West River Regional Medical Center,1000 Hwy 12,,,Hettinger,ND,58639,701567-6060,701567-6370,,,,
West Tennessee Healthcare Bolivar Hospital,650 Nuckolls Rd.,,,Bolivar,TN,38008,731659-0243,731659-0257,,,,
West Tennessee Healthcare Dyersburg Hospital,400 Tickle Street,,,Dyersburg,TN,38024,731287-3668,731287-2187,,,,
West Tennessee Healthcare North Hospital,367 Hospital Blvd.,Radiology Department,,Jackson,TN,38305,731661-21401,731661-2457,,,,
West Tennessee Imaging Center,300 Coatsland Dr,,,Jackson,TN,38301,731541-8301,731541-8867,,,,
West Valley Hospital,525 S.E.Washington St.,,,Dallas,OR,97338,503917-2079,503917-2019,,,,
West Valley Medical Center,1717 Arlington Avenue,,,Caldwell,ID,83605,208455-3905,208455-3945,,,,
West Virginia University Hospitals- Mobile,1 Medical Center Dr,Radiology Box 8062,,Morgantown,WV,26506,304293-1223,304293-6703,,,,
West Wichita Family Physicians, P.A.,8200 West Central, Suite One,,,Wichita,KS,67212-3661,316721-4544,316773-4563,,
Westcare Medical Park of Franklin,55 Holly Springs Park Dr.,,,Franklin,NC,28734,855586-79502,828349-5050,,,,
Westchester Advanced Imaging Center Med Group,8540 Sepulveda Blvd., Ste 111,,,Los Angeles,CA,90045,310854-7722,310645-1256,,,
Westchester Medical Center Advance Imaging,19 Bradhurst Ave Ste 3700 S,,,Hawthorne,NY,10532,914597-3744,914493-2550,,,,
Westerly Hospital,25 Wells St,,,Westerly,RI,2891,401348-3554,401348-3488,,,,
Western Arizona Regional Medical Center - Imaging Ctr.,1245 East Hancock Road,,,Bullhead City,AZ,86442,928704-8889,928763-2735,,,,
Western Connecticut Imaging,901 Ethan Allen Hwy, Ste 104,,,Ridgefield,CT,6877,203894-1444,203749-9149,,,
Western CT Breast Imaging Center,20 Germantown Rd.,,,Danbury,CT,6810,203739-4999,203739-8811,,,,
Western Kentucky Diagnostic Img - Dept of the Med Ctr,1635 Scottsville Rd,,,Bowling Green,KY,42104,270746-9500,270780-2739,,,,
Western Missouri Medical Center,403 Burkarth Rd,,,Warrensburg,MO,64093,660262-7370,660747-2432,,,,
Western New York Breast Health - Mobile Mammography,462 Grider St.,C/O Erie County Medical Center ECMC Foun,,Buffalo,NY,14215,716632-7465105,716632-7464,,,,
Western New York MRI,222 Genesee St.,,,BUFFALO,NY,14214,716474-6513,716855-2860,,,,
Western Regional Medical Center Inc,14200 W. Celebrate Life Way,,,Goodyear,AZ,85338,623207-3617,623207-3611,,,,
Western Reserve Hospital,1900 23rd Street,,,Cuyahoga Falls,OH,44223,330971-7496,330971-7617,,,,
Western Wisconsin Health,1100 Bergslien St.,,,Baldwin,WI,54002,715684-1380,715684-1369,,,,
Westerville Medical Campus,300 Polaris Pkwy,Ste 1000,,Westerville,OH,43082,614566-1111,614533-3129,,,,
Westfield Memorial Hospital,189 East Main St.,,,Westfield,NY,14787,716793-2221,716326-4986,,,,
Westfields Hospital,535 Hospital Road,,,New Richmond,WI,54017,715243-2735,715243-2732,,,,
Westlake Austin Breast Imaging, LLC,6836 Bee Caves Rd,Bdlg 3   Ste 150,,Austin,TX,78746,512375-2555,512485-1053,,,
Westmed Medical Group, PLLC,1084 North Broadway,,,Yonkers,NY,10701,914682-6430,914719-5769,,,
Westmed Medical Group, PLLC,171 Huguenot St.,,,New Rochelle,NY,10801,914682-6430,914682-6462,,,
WESTMED Medical Group, PLLC,210 Westchester Ave,Radiology Department,,White Plains,NY,10604,914682-6430,914682-6462,,,
Westmed Medical Group, PLLC,1 Theall Rd,,,Rye,NY,10580,914682-6430,914719-5769,,,
WESTMED Medical Group, PLLC,3030 Westchester Avenue,,,Purchase,NY,10577,914682-6430,914457-1474,,,
Westmed Medical Group, PLLC,644 West Putnam Avenue,,,Greenwich,CT,6830,914682-6430,914719-5769,,,
WESTMED Medical Group, PLLC,73 Market St,,,Yonkers,NY,10710,914682-6430,914682-6462,,,
Weston County Health Services,1124 Washington BLVD,,,Newcastle,WY,82701,307746-4491704,307746-3729,,,,
Westwood Womens Health,60 Westwood Ave.,Suite 250,,Waterbury,CT,6708,203574-5501,877436-2310,,,,
Wetzel County Hospital, Inc.,3 E Benjamin Dr,,,New Martinsville,WV,26155,304455-8090,304455-8019,,,
Wewoka Indian Health Clinic,36640 Hwy 270 and Barking Water Road,PO Box 1475,,Wewoka,OK,74884,405257-7509,405257-7529,,,,
WHASN Mammography at Meadows,9120 W. Post Rd., Suite 200,,,Las Vegas,NV,89148,702870-2229,725735-1961,,,
WHASN Mammography Center at Lake Mead,7481 W. Lake Mead Blvd., Suite 110,,,Las Vegas,NV,89128,725201-9988,725735-1961,,,
Wheeling Hospital,1 - Medical Park,,,Wheeling,WV,26003,304243-3032,304243-7170,,,,
Whidbey General Hospital,101 N Main Street,Mammography Department,,Coupeville,WA,98239,360678-7607,360678-7652,,,,
Whidbey General Hospital - South,11245 SR 525,,,Clinton,WA,98236,360678-76075003,360678-7670,,,,
WhidbeyHealth Primary Care Oak Harbor,1300 Goldie Street,,,Oak Harbor,WA,98277,360678-76071,360678-7652,,,,
White Earth PHS IHS,40520 Co Hwy 34,,,Ogema,MN,56569,218983-6310,218983-6393,,,,
White Plains Hospital Imaging at Armonk,99 Business Park Drive,,,Armonk,NY,10504,914849-7979,914848-7978,,,,
White Plains Hospital Imaging at New Rochelle,1296 North Avenue,,,New Rochelle,NY,10804,914336-5900,914336-5980,,,,
White Plains Hospital Women's Imaging CAMS,122 Maple Avenue,5th Floor,,White Plains,NY,10601,914935-0011,914935-9002,,,,
White River Medical Center,1710 Harrison Street,P.O. Box 2197,,Batesville,AR,72503,870262-32291777,870262-1092,,,,
White River Medical Center-North Complex Imaging Center,195 Hospital Drive,Suite C,,Cherokee Village,AR,72529,870257-6040,870257-7667,,,,
White Wilson Medical Center,1005 Mar Walt Drive,,,Fort Walton Beach,FL,32547,850863-8110,850863-8245,,,,
Whitesburg ARH,240 Hospital Road,,,Whitesburg,KY,41858,606633-35003511,606633-3583,,,,
Whitman Hospital & Medical Clinics,1200 W Fairview,,,Colfax,WA,99111-9579,509397-5713,509397-5780,,,,
Whitney Imaging,2200 Whitney Avenue Suite 140,,,Hamden,CT,6518,203288-3068,203288-0274,,,,
WHS Greene,350 Bonar Ave,,,Waynesburg,PA,15370,724627-2435,724627-2484,,,,
Wichita OB/GYN Associates,551 N Hillside Street,Suite 510,,Wichita,KS,67214,316685-0559,877334-2709,,,,
Wickenburg Community Hospital,520 Rose Lane,,,Wickenburg,AZ,85390,928684-4382,928684-0653,,,,
WiinHealth Women's Imaging and Interventions,8397 W Oakland Park Blvd,,,Sunrise,FL,33351,954998-1887,954440-0902,,,,
Wilbarger County Hospital District,dba Wilbarger General Hospital,920 Hillcrest Drive,,Vernon,TX,76384,940552-93512856,940553-2864,,,,
Wilcox Medical Center,3-3420 Kuhio Hwy,,,Lihue,HI,96766-1098,808245-1030,808245-1116,,,,
Wildwood Family Clinic,4901 Cottage Grove Rd.,,,Madison,WI,53716,608221-1501,608223-3540,,,,
Wilford Hall Ambulatory Surgical Center,1100  Wilford Hall Loop,,,JBSA Lackland,TX,78236-9908,210292-4279,210292-6156,,,,
Wilkes - Barre Hospital Co,239 S Mountain Blvd.,,,Mountaintop,PA,18707,570552-1701,570552-1758,,,,
Wilkes - Barre Hospital, Co LLC,468 Northampton St.,Suite 1,,Edwardsville,PA,18704,570552-1701,570552-4565,,,
Wilkins Mob at Grant Medical Center,285 E State St.,3rd Fl. Ste. 320,,Columbus,OH,43215,614566-8340,614566-8167,,,,
Willamette Valley Mammography,2401 River Road,,,Eugene,OR,97404,541726-4694,541744-6069,,,,
Willamette Valley Medical Center,2700 SE Stratus Avenue,,,McMinnville,OR,97128,503435-6380,503435-4532,,,,
Willapa Harbor Hospital,800 Alder Street,,,South Bend,WA,98586,360875-45054573,360875-5797,,,,
William Beaumont Army Medical Center,18511 Highlander Medics St,,,Fort Bliss,TX,79918,915742-0528,915742-1003,,,,
William Beaumont Hospital,44201 Dequindre Road,,,Troy,MI,48085,248577-9700,248964-5199,,,,
William Beaumont Hospital Rochester Hills,6700 North Rochester Road,Rochester Hills Medical Office Bldg,,Rochester Hills,MI,48306,248577-9700,248964-5199,,,,
William Bee Ririe Hospital,1500 Ave. H,,,Ely,NV,89301,775289-3467241,775289-6392,,,,
William Newton Hospital,1300 E Fifth St,Radiology Department,,Winfield,KS,67156,620221-22141183,620222-6260,,,,
William W. Backus Hospital,326 Washington Street,,,Norwich,CT,6360,860889-83316304,860892-6965,,,,
Williamsburg Regional Hospital,500 Nelson Blvd.,,,Kingstree,SC,29556,843355-0341,843355-0349,,,,
Williamson Imaging LLC dba Cool Springs Imaging,2009 Mallory Ln., Ste. 150,,,Franklin,TN,37067,615771-8668,615771-9298,,,
Williamson Medical Ctr OP Imaging,4601 Carothers Pkwy.,,,Franklin,TN,37067,615435-5022,615595-4590,,,,
Willis-Knighton Breast Center South,2530 Bert Kouns Industrial Loop, Suite 1,,,Shreveport,LA,71118,318212-8550,318212-5249,,,
